purchaseDate,pointsEarned,bonusPointsEarnedReason,userId,rewardsReceiptItemList,finishedDate,modifyDate,purchasedItemCount,_id,createDate,bonusPointsEarned,pointsAwardedDate,rewardsReceiptStatus,totalSpent,dateScanned
2021-01-02 10:24:53,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e194b6a9d73a3a9f1052,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1c50a720f052300056c'}]",2021-01-03 10:24:53,2021-01-03 10:24:53,1,5ff1e1c50a720f052300056c,2021-01-03 10:24:53,100,2021-01-03 10:24:53,FINISHED,1.00,2021-01-03 10:24:53
2021-01-01 19:00:00,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e194b6a9d73a3a9f1052,"[{'barcode': '013562300631', 'description': ""Annie's Homegrown Organic White Cheddar Macaroni & Cheese Shells, 6 Oz"", 'discountedItemPrice': '50.00', 'finalPrice': '50.00', 'itemNumber': '013562300631', 'itemPrice': '50.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'POINTS_GREATER_THAN_THRESHOLD', 'originalMetaBriteQuantityPurchased': 1, 'partnerItemId': '1', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 5, 'rewardsGroup': ""ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE"", 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae', 'receiptid': '5ff1e1a10a720f0523000568'}]",2021-01-03 10:39:20,2021-01-03 10:39:20,5,5ff1e1a10a720f0523000568,2021-01-03 10:24:17,750,2021-01-03 10:24:19,FINISHED,50.00,2021-01-03 10:24:17
2021-02-03 10:24:38,8850.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e194b6a9d73a3a9f1052,"[{'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '1', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '2', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '3', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '4', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '5', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '6', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '7', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '8', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '9', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '29', 'itemPrice': '29', 'partnerItemId': '10', 'pointsEarned': '870.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'receiptid': '5ff1e1b60a7214ada100055c'}]",,2021-01-03 10:24:38,10,5ff1e1b60a7214ada100055c,2021-01-03 10:24:38,150,,FLAGGED,290.00,2021-01-03 10:24:38
2020-10-29 16:17:59,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5f9c74f7c88c1415cbddb839,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'KRAFT NATURAL CHEESE - SHREDDED', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '3', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '4', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '5', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '6', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '7', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '8', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '9', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '10', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '11', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f70a7214ad07000037'}]",,2021-01-03 10:24:54,11,5f9c74f70a7214ad07000037,2020-10-30 16:17:59,750,2020-10-30 16:18:00,REJECTED,1.00,2020-10-30 16:17:59
2021-02-03 10:24:35,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e194b6a9d73a3a9f1052,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1b20a7214ada100055a'}]",2021-01-03 10:24:35,2021-01-03 10:24:35,1,5ff1e1b20a7214ada100055a,2021-01-03 10:24:34,300,2021-01-03 10:24:35,FINISHED,1.00,2021-01-03 10:24:34
,,,5ff1e1e9b6a9d73a3a9f10f6,"[{'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 3, 'receiptid': '5ff1e1e90a7214ada1000569'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '27.00', 'userFlaggedQuantity': 3, 'receiptid': '5ff1e1e90a7214ada1000569'}]",,2021-01-03 10:25:29,0,5ff1e1e90a7214ada1000569,2021-01-03 10:25:29,,,FLAGGED,0.00,2021-01-03 10:25:29
2021-01-02 10:25:19,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e1dfcfcf6c399c274ab3,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1df0a7214ada1000564'}, {'barcode': '028400642255', 'description': 'DORITOS TORTILLA CHIP SPICY SWEET CHILI REDUCED FAT BAG 1 OZ', 'finalPrice': '10.00', 'itemPrice': '10.00', 'needsFetchReview': False, 'partnerItemId': '2', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5fbe4b03c9a25efd0ba', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'DORITOS SPICY SWEET CHILI SINGLE SERVE', 'rewardsProductPartnerId': '5332f5fbe4b03c9a25efd0ba', 'targetPrice': '800', 'userFlaggedBarcode': '028400642255', 'userFlaggedNewItem': True, 'userFlaggedPrice': '10.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1df0a7214ada1000564'}]",2021-01-03 10:25:20,2021-01-03 10:25:25,2,5ff1e1df0a7214ada1000564,2021-01-03 10:25:19,750,2021-01-03 10:25:19,FINISHED,11.00,2021-01-03 10:25:19
2021-01-02 10:24:36,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e1b4cfcf6c399c274a54,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '3', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '4', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '5', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '6', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '7', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '8', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '9', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '10', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}, {'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '11', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '034100573065', 'userFlaggedDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 1, 'receiptid': '5ff1e1b40a7214ada100055b'}]",,2021-01-03 10:24:37,1,5ff1e1b40a7214ada100055b,2021-01-03 10:24:36,750,2021-01-03 10:24:36,FLAGGED,1.00,2021-01-03 10:24:36
2021-01-02 19:00:00,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e1eacfcf6c399c274ae6,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '26.00', 'itemPrice': '26.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 2, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '26.00', 'userFlaggedQuantity': 2, 'receiptid': '5ff1e1eb0a720f0523000576'}]",2021-01-03 10:25:32,2021-01-03 10:25:36,2,5ff1e1eb0a720f0523000576,2021-01-03 10:25:31,300,2021-01-03 10:25:32,FINISHED,26.00,2021-01-03 10:25:31
2021-01-02 10:24:56,5.0,All-receipts receipt bonus,5ff1e194b6a9d73a3a9f1052,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1c80a720f052300056d'}, {'barcode': '1234', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '1234', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'receiptid': '5ff1e1c80a720f052300056d'}]",2021-01-03 10:25:02,2021-01-03 10:25:02,2,5ff1e1c80a720f052300056d,2021-01-03 10:24:56,5,2021-01-03 10:24:56,FINISHED,1.00,2021-01-03 10:24:56
2020-10-29 16:18:01,389.2,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5f9c74e3f1937815bd2c1d73,"[{'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'receiptid': '5f9c74f90a7214ad07000038'}, {'barcode': '075925306254', 'competitiveProduct': True, 'finalPrice': '10.00', 'itemPrice': '10.00', 'needsFetchReview': False, 'originalFinalPrice': '10.00', 'originalMetaBriteBarcode': '075925306254', 'originalMetaBriteItemPrice': '10.00', 'originalMetaBriteQuantityPurchased': 2, 'partnerItemId': '2', 'preventTargetGapPoints': True, 'quantityPurchased': 2, 'rewardsGroup': 'SARGENTO NATURAL SHREDDED CHEESE 6OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628', 'userFlaggedBarcode': '075925306254', 'userFlaggedNewItem': True, 'userFlaggedPrice': '10.00', 'userFlaggedQuantity': 2, 'receiptid': '5f9c74f90a7214ad07000038'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '1.00', 'itemPrice': '1.00', 'needsFetchReview': False, 'originalFinalPrice': '1.00', 'originalMetaBriteBarcode': '034100573065', 'originalMetaBriteDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'originalMetaBriteItemPrice': '1.00', 'originalMetaBriteQuantityPurchased': 1, 'partnerItemId': '3', 'pointsEarned': '30.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'userFlaggedBarcode': '034100573065', 'userFlaggedNewItem': True, 'userFlaggedPrice': '1.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f90a7214ad07000038'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '1.00', 'itemPrice': '1.00', 'needsFetchReview': False, 'originalFinalPrice': '1.00', 'originalMetaBriteBarcode': '034100573065', 'originalMetaBriteDescription': 'MILLER LITE 24 PACK 12OZ CAN', 'originalMetaBriteItemPrice': '1.00', 'originalMetaBriteQuantityPurchased': 1, 'partnerItemId': '4', 'pointsEarned': '30.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'userFlaggedBarcode': '034100573065', 'userFlaggedNewItem': True, 'userFlaggedPrice': '1.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f90a7214ad07000038'}, {'barcode': '034100573065', 'description': 'MILLER LITE 24 PACK 12OZ CAN', 'finalPrice': '1.00', 'itemPrice': '1.00', 'needsFetchReview': False, 'partnerItemId': '5', 'pointsEarned': '30.0', 'pointsPayerId': '5332f709e4b03c9a25efd0f1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'rewardsGroup': 'MILLER LITE 24 PACK', 'rewardsProductPartnerId': '5332f709e4b03c9a25efd0f1', 'targetPrice': '77', 'userFlaggedBarcode': '034100573065', 'userFlaggedNewItem': True, 'userFlaggedPrice': '1.00', 'userFlaggedQuantity': 1, 'receiptid': '5f9c74f90a7214ad07000038'}]",2021-01-03 10:39:55,2021-01-03 10:39:55,6,5f9c74f90a7214ad07000038,2020-10-30 16:18:01,300,2021-01-03 10:39:55,FINISHED,14.00,2020-10-30 16:18:01
2021-01-02 10:24:06,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e196cfcf6c399c274a38,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1960a720f0523000567'}]",2021-01-03 10:24:10,2021-01-03 10:24:10,1,5ff1e1960a720f0523000567,2021-01-03 10:24:06,750,2021-01-03 10:24:10,FINISHED,1.00,2021-01-03 10:24:06
2021-01-02 19:00:00,150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5ff1e1eacfcf6c399c274ae6,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '21.00', 'itemPrice': '21.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 2, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 2, 'receiptid': '5ff1e1ec0a7214ada100056c'}]",2021-01-03 10:25:32,2021-01-03 10:25:37,2,5ff1e1ec0a7214ada100056c,2021-01-03 10:25:32,150,2021-01-03 10:25:32,FINISHED,21.00,2021-01-03 10:25:32
2021-01-02 10:25:11,185.0,COMPLETE_PARTNER_RECEIPT,5ff1e194b6a9d73a3a9f1052,"[{'barcode': '041000168468', 'description': 'KNORR ASSORTED PASTA SIDE DISH POUCH IN CARDBORD BX 34.4 OZ', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '10.0', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'quantityPurchased': 1, 'rewardsGroup': 'KNORR SIDES', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4', 'targetPrice': '800', 'receiptid': '5ff1e1d70a720f0523000571'}, {'barcode': '2700719497082', 'description': 'NEXXUS REPLENISHING HAIR TREATMENT LIQUID RP 33.8 OZ', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '2', 'pointsEarned': '10.0', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'quantityPurchased': 1, 'rewardsGroup': 'NEXXUS HAIR CARE', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4', 'targetPrice': '800', 'receiptid': '5ff1e1d70a720f0523000571'}]",2021-01-03 10:25:12,2021-01-03 10:25:12,2,5ff1e1d70a720f0523000571,2021-01-03 10:25:11,40,2021-01-03 10:25:12,FINISHED,2.00,2021-01-03 10:25:11
2021-01-02 10:24:54,5.0,All-receipts receipt bonus,5ff1e194b6a9d73a3a9f1052,"[{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'receiptid': '5ff1e1c60a7214ada100055e'}, {'barcode': '1234', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '2', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '1234', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'receiptid': '5ff1e1c60a7214ada100055e'}]",2021-01-03 10:24:59,2021-01-03 10:24:59,2,5ff1e1c60a7214ada100055e,2021-01-03 10:24:54,5,2021-01-03 10:24:54,FINISHED,1.00,2021-01-03 10:24:54
