name,cpg,brandCode,category,topBrand,categoryCode,_id,barcode,cpg_ref,cpg_id
test brand @1610562208680,"{'$ref': 'Cogs', '$id': {'$oid': '5fff3aa0be37ce2bb7930116'}}",TEST BRANDCODE @1610562208680,Baking,False,BAKING,5fff3aa0be37ce2bb7930119,511111019589,Cogs,5fff3aa0be37ce2bb7930116
test brand @1610660035827,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",TEST BRANDCODE @1610660035827,Baking,False,BAKING,6000b8c3be37ce321363c6c3,511111019701,Cogs,6000b8c3be37ce321363c6bf
test brand @1610660035788,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",TEST BRANDCODE @1610660035788,Baking,False,BAKING,6000b8c3be37ce321363c6c2,511111419693,Cogs,6000b8c3be37ce321363c6bf
test brand @1610660036398,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610660036398,Candy & Sweets,False,CANDY_AND_SWEETS,6000b8c4be37ce321363c6c4,511111519713,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610718082493,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",TEST BRANDCODE @1610718082494,Baking,False,BAKING,60019b82be37ce4f17e558d2,511111219736,Cogs,60019b82be37ce4f17e558d1
Tropicana Trop 50,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Beverages,False,,585a973ee4b03e62d1ce0e97,511111801474,Cogs,5332f5fbe4b03c9a25efd0ba
Valu Time,"{'$ref': 'Cpgs', '$id': {'$oid': '5459429be4b0bfcb1e864082'}}",,,,,552ecc9be4b02ff29f99b214,511111702733,Cpgs,5459429be4b0bfcb1e864082
TGI Fridays,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",T.G.I. FRIDAY'S,Frozen,False,,580dffa7e4b0f32b2de21383,511111201847,Cogs,559c2234e4b06aca36af13c6
Cusquena,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",CUSQUENA,Beer Wine Spirits,,,5a5d1d71e4b06ba572cf249c,511111600350,Cogs,5332f709e4b03c9a25efd0f1
Arnold ,"{'$ref': 'Cogs', '$id': {'$oid': '5fb6b608be37ce522e165cb9'}}",ARNOLD,Bread & Bakery,False,BREAD_AND_BAKERY,5fb6b6e1be37ce522e165cbb,511111517399,Cogs,5fb6b608be37ce522e165cb9
McCafé,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",MC CAFE,Beverages,False,,57ebc188e4b0ac389136a343,511111001997,Cogs,559c2234e4b06aca36af13c6
O-Ke-Doke,"{'$ref': 'Cogs', '$id': {'$oid': '5a734034e4b0d58f376be874'}}",O-KE-DOKE,Snacks,False,,5afda307e4b03bf01c2a2966,511111404514,Cogs,5a734034e4b0d58f376be874
test brand @1607312532260,"{'$ref': 'Cogs', '$id': {'$oid': '5fcda494be37ce688e08b0cb'}}",TEST BRANDCODE @1607312532260,Baking,False,BAKING,5fcda494be37ce688e08b0ce,511111517955,Cogs,5fcda494be37ce688e08b0cb
ALKA SELTZER® ADULT HEARTBURN CHEWS/ GUMMY/ TAB,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",ALKA SELTZER ADULT HEARTBURN CHEWS/ GUMMY/ TAB,Health & Wellness,,,5da606c61dda2c3e1416ae87,511111505648,Cogs,53e10d6368abd3c7065097cc
test brand @1595531348450,"{'$ref': 'Cogs', '$id': {'$oid': '5f19e054be37ce33f74a166e'}}",TEST BRANDCODE @1595531348450,Baking,,BAKING,5f19e054be37ce33f74a1672,511111615149,Cogs,5f19e054be37ce33f74a166e
test brand @1598635435926,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",TEST BRANDCODE @1598635435926,Baking,,BAKING,5f493dabbe37ce64d0ae36be,511111816058,Cogs,5f493dabbe37ce64d0ae36ba
test brand @1607636368135,"{'$ref': 'Cogs', '$id': {'$oid': '5fd29590be37ce38bbbefb25'}}",TEST BRANDCODE @1607636368136,Baking,False,BAKING,5fd29590be37ce38bbbefb26,511111018056,Cogs,5fd29590be37ce38bbbefb25
test brand @1598635397611,"{'$ref': 'Cogs', '$id': {'$oid': '5f493d85be37ce64d0ae36b1'}}",,Baking,,BAKING,5f493d85be37ce64d0ae36b2,511111416012,Cogs,5f493d85be37ce64d0ae36b1
Quaker Oatmeal Squares,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Breakfast & Cereal,False,,58861c7f4e8d0d20bc42c4fb,511111201281,Cogs,5332f5fbe4b03c9a25efd0ba
Oatmeal Crisp™ Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",OATMEAL CRISP,Breakfast & Cereal,,,5dd59806a60b870fc613f7ca,511111806387,Cogs,5332f5f3e4b03c9a25efd0ae
Milwaukee's Best Light,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",,Beer Wine Spirits,,,58861c7e4e8d0d20bc42c4e4,511111101383,Cogs,5332f709e4b03c9a25efd0f1
test brand @1609794602668,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842abe37ce2c56dacbab'}}",,Baking,False,BAKING,5ff3842abe37ce2c56dacbac,511111818533,Cogs,5ff3842abe37ce2c56dacbab
test brand @1609794603283,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",TEST BRANDCODE @1609794603283,Baking,False,BAKING,5ff3842bbe37ce2c56dacbaf,511111518556,Cogs,5ff3842bbe37ce2c56dacbad
Phillips'®Digestive,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",PHILLIPS'®DIGESTIVE,Health & Wellness,False,HEALTHY_AND_WELLNESS,5ec2dd58be37ce5234ec36b9,511111614630,Cogs,5d9b4f591dda2c6225a284aa
test brand @1610660035741,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c3be37ce321363c6bf'}}",TEST BRANDCODE @1610660035741,Baking,False,BAKING,6000b8c3be37ce321363c6c1,511111919681,Cogs,6000b8c3be37ce321363c6bf
test brand @1610660036852,"{'$ref': 'Cogs', '$id': {'$oid': '6000b8c4be37ce321363c6c5'}}",,Baking,False,BAKING,6000b8c4be37ce321363c6c6,511111719724,Cogs,6000b8c4be37ce321363c6c5
test brand @1609794603236,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",TEST BRANDCODE @1609794603237,Baking,False,BAKING,5ff3842bbe37ce2c56dacbae,511111018544,Cogs,5ff3842bbe37ce2c56dacbad
test brand @1609794603367,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",TEST BRANDCODE @1609794603367,Baking,False,BAKING,5ff3842bbe37ce2c56dacbb1,511111218579,Cogs,5ff3842bbe37ce2c56dacbad
test brand @1609794603327,"{'$ref': 'Cogs', '$id': {'$oid': '5ff3842bbe37ce2c56dacbad'}}",TEST BRANDCODE @1609794603327,Baking,False,BAKING,5ff3842bbe37ce2c56dacbb0,511111718567,Cogs,5ff3842bbe37ce2c56dacbad
test brand @1609794603941,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1609794603942,Candy & Sweets,False,CANDY_AND_SWEETS,5ff3842bbe37ce2c56dacbb2,511111418580,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610038521409,"{'$ref': 'Cogs', '$id': {'$oid': '5ff73cf9be37ce1e961f3256'}}",TEST BRANDCODE @1610038521409,Baking,False,BAKING,5ff73cf9be37ce1e961f3257,511111918592,Cogs,5ff73cf9be37ce1e961f3256
test brand @1610718082601,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",TEST BRANDCODE @1610718082601,Baking,False,BAKING,60019b82be37ce4f17e558d3,511111419747,Cogs,60019b82be37ce4f17e558d1
test brand @1610718083279,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610718083279,Candy & Sweets,False,CANDY_AND_SWEETS,60019b83be37ce4f17e558d6,511111619772,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1611088480964,"{'$ref': 'Cogs', '$id': {'$oid': '60074260be37ce360be639f5'}}",,Baking,False,BAKING,60074261be37ce360be639f6,511111319795,Cogs,60074260be37ce360be639f5
test brand @1610718082685,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",TEST BRANDCODE @1610718082685,Baking,False,BAKING,60019b82be37ce4f17e558d5,511111119760,Cogs,60019b82be37ce4f17e558d1
test brand @1610718083421,"{'$ref': 'Cogs', '$id': {'$oid': '60019b83be37ce4f17e558d7'}}",,Baking,False,BAKING,60019b83be37ce4f17e558d8,511111819783,Cogs,60019b83be37ce4f17e558d7
test brand @1610718082644,"{'$ref': 'Cogs', '$id': {'$oid': '60019b82be37ce4f17e558d1'}}",TEST BRANDCODE @1610718082644,Baking,False,BAKING,60019b82be37ce4f17e558d4,511111919759,Cogs,60019b82be37ce4f17e558d1
test brand @1610135038186,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5febe37ce4a13986613'}}",,Baking,False,BAKING,5ff8b5febe37ce4a13986614,511111319122,Cogs,5ff8b5febe37ce4a13986613
test brand @1610135036684,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610135036684,Candy & Sweets,False,CANDY_AND_SWEETS,5ff8b5fcbe37ce4a13986612,511111119111,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610493432606,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2df8be37ce5e01754c1f'}}",,Baking,False,BAKING,5ffe2df8be37ce5e01754c20,511111919193,Cogs,5ffe2df8be37ce5e01754c1f
test brand @1610493496943,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2e38be37ce5e01754c21'}}",TEST BRANDCODE @1610493496943,Baking,False,BAKING,5ffe2e38be37ce5e01754c22,511111519201,Cogs,5ffe2e38be37ce5e01754c21
test brand @1610493089082,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610493089082,Candy & Sweets,False,CANDY_AND_SWEETS,5ffe2ca1be37ce5e01754c0e,511111219170,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610135035614,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",TEST BRANDCODE @1610135035614,Baking,False,BAKING,5ff8b5fbbe37ce4a13986610,511111019091,Cogs,5ff8b5fbbe37ce4a1398660d
test brand @1610493152468,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ce0be37ce5e01754c16'}}",,Baking,False,BAKING,5ffe2ce0be37ce5e01754c17,511111419181,Cogs,5ffe2ce0be37ce5e01754c16
test brand @1610135035679,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",TEST BRANDCODE @1610135035679,Baking,False,BAKING,5ff8b5fbbe37ce4a13986611,511111619109,Cogs,5ff8b5fbbe37ce4a1398660d
test brand @1610135035546,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",TEST BRANDCODE @1610135035546,Baking,False,BAKING,5ff8b5fbbe37ce4a1398660f,511111519089,Cogs,5ff8b5fbbe37ce4a1398660d
test brand @1610493088286,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",TEST BRANDCODE @1610493088287,Baking,False,BAKING,5ffe2ca0be37ce5e01754c0a,511111819134,Cogs,5ffe2ca0be37ce5e01754c09
test brand @1610493088459,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",TEST BRANDCODE @1610493088459,Baking,False,BAKING,5ffe2ca0be37ce5e01754c0c,511111519157,Cogs,5ffe2ca0be37ce5e01754c09
test brand @1610493088421,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",TEST BRANDCODE @1610493088421,Baking,False,BAKING,5ffe2ca0be37ce5e01754c0b,511111019145,Cogs,5ffe2ca0be37ce5e01754c09
test brand @1610493088494,"{'$ref': 'Cogs', '$id': {'$oid': '5ffe2ca0be37ce5e01754c09'}}",TEST BRANDCODE @1610493088494,Baking,False,BAKING,5ffe2ca0be37ce5e01754c0d,511111719168,Cogs,5ffe2ca0be37ce5e01754c09
test brand @1610058197026,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789d5be37ce786ba0f6a8'}}",,Baking,False,BAKING,5ff789d5be37ce786ba0f6a9,511111819066,Cogs,5ff789d5be37ce786ba0f6a8
test brand @1610058181760,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",TEST BRANDCODE @1610058181760,Baking,False,BAKING,5ff789c5be37ce786ba0f6a6,511111119043,Cogs,5ff789c5be37ce786ba0f6a2
test brand @1610135035331,"{'$ref': 'Cogs', '$id': {'$oid': '5ff8b5fbbe37ce4a1398660d'}}",TEST BRANDCODE @1610135035332,Baking,False,BAKING,5ff8b5fbbe37ce4a1398660e,511111319078,Cogs,5ff8b5fbbe37ce4a1398660d
test brand @1610058182453,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1610058182453,Candy & Sweets,False,CANDY_AND_SWEETS,5ff789c6be37ce786ba0f6a7,511111619055,Cogs,5332fa12e4b03c9a25efd1e7
test brand @1610058181682,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",TEST BRANDCODE @1610058181682,Baking,False,BAKING,5ff789c5be37ce786ba0f6a4,511111419020,Cogs,5ff789c5be37ce786ba0f6a2
test brand @1610058181719,"{'$ref': 'Cogs', '$id': {'$oid': '5ff789c5be37ce786ba0f6a2'}}",TEST BRANDCODE @1610058181719,Baking,False,BAKING,5ff789c5be37ce786ba0f6a5,511111919032,Cogs,5ff789c5be37ce786ba0f6a2
Hershey's™ Cereal,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",HERSHEYS CEREAL,Breakfast & Cereal,,,5dc07bee1dda2c0ad7da64ac,511111906285,Cogs,5332f5f3e4b03c9a25efd0ae
test brand @1598296704728,"{'$ref': 'Cogs', '$id': {'$oid': '5f441280be37ce5dbe9b7c7d'}}",TEST BRANDCODE @1598296704728,Baking,,BAKING,5f441280be37ce5dbe9b7c7f,511111415787,Cogs,5f441280be37ce5dbe9b7c7d
Amp Energy,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",AMP,Beverages,False,,58861c7e4e8d0d20bc42c4f5,511111701347,Cogs,53e10d6368abd3c7065097cc
Fuze,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f754e4b03c9a25efd112,511111003755,Cpgs,5332f5ebe4b03c9a25efd0a8
Eat This Not That Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111905318,Magazines,,,5d66d6a2a3a018093ab34727,511111905318,Cogs,5d5d4fd16d5f3b23d1bc7905
AXE,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",AXE,Personal Care,False,,592486bde410d61fcea3d120,511111500940,Cogs,5332f5f6e4b03c9a25efd0b4
test brand @1598635435855,"{'$ref': 'Cogs', '$id': {'$oid': '5f493dabbe37ce64d0ae36ba'}}",TEST BRANDCODE @1598635435855,Baking,,BAKING,5f493dabbe37ce64d0ae36bc,511111116035,Cogs,5f493dabbe37ce64d0ae36ba
test brand @1606765582946,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1606765582946,Candy & Sweets,False,CANDY_AND_SWEETS,5fc54c0ebe37ce1911dbb3b6,511111617907,Cogs,5332fa12e4b03c9a25efd1e7
Kemps,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f712e4b03c9a25efd0f9'}}",,,,,5332f712e4b03c9a25efd0f8,511111503811,Cpgs,5332f712e4b03c9a25efd0f9
Barmen,"{'$ref': 'Cpgs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",,Beverages,,,5332f70ae4b03c9a25efd0f4,511111203834,Cpgs,53e10d6368abd3c7065097cc
test brand @1601939064752,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba678be37ce23081c5296'}}",,Baking,,BAKING,5f7ba678be37ce23081c5297,511111216933,Cogs,5f7ba678be37ce23081c5296
alexa-o's,"{'$ref': 'Cogs', '$id': {'$oid': '5c6d516795144c607914426e'}}",ALEXA-O'S,Breakfast & Cereal,True,,5c6d51d695144c607914426f,511111806509,Cogs,5c6d516795144c607914426e
Frosted Mini-Wheats,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5f2e4b03c9a25efd0aa'}}",,,,,5332f5f4e4b03c9a25efd0af,511111904014,Cpgs,5332f5f2e4b03c9a25efd0aa
Bayer® ASPRIN TAB/ CAPS/ CHEWS,"{'$ref': 'Cogs', '$id': {'$oid': '53e10d6368abd3c7065097cc'}}",511111005704,Health & Wellness,,,5da607ef1dda2c3e1416ae89,511111005704,Cogs,53e10d6368abd3c7065097cc
test brand @1603925792078,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f720be37ce13da9eadec'}}",,Baking,,BAKING,5f99f720be37ce13da9eaded,511111017172,Cogs,5f99f720be37ce13da9eadec
InStyle,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111805069,Magazines,,,5d6417dda3a018514994f42a,511111805069,Cogs,5d5d4fd16d5f3b23d1bc7905
Steel Reserve,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",STEEL RESERVE,Beer Wine Spirits,False,,57e581dfe4b0ac389136a30e,511111402244,Cogs,5332f709e4b03c9a25efd0f1
Pop Works & Company Popcorn,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",POP WORKS & COMPANY,Snacks,,,5d603430a3a018514994f423,511111904946,Cogs,5332f5fbe4b03c9a25efd0ba
SABRITONES,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",SABRITONES,Snacks,,,5a4d2489e4b0d5c3fd86b67a,511111900498,Cogs,5332f5fbe4b03c9a25efd0ba
TIME Special Edition Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111205456,Magazines,,,5d66def56d5f3b6188d4f052,511111205456,Cogs,5d5d4fd16d5f3b23d1bc7905
SURE-JELL,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",SURE-JELL,Grocery,False,,5a5d1ef1e4b0db471c2d0426,511111200314,Cogs,559c2234e4b06aca36af13c6
Terrapin,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",TERRAPIN,Beer Wine Spirits,,,5a5d26c7e4b06ba572cf24a5,511111500179,Cogs,5332f709e4b03c9a25efd0f1
Smart Made,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",SMART MADE,Frozen,False,,588ba164e4b02187f85cdadf,511111501053,Cogs,559c2234e4b06aca36af13c6
test brand @1602694099888,"{'$ref': 'Cogs', '$id': {'$oid': '5f872bd3be37ce66db5dd982'}}",,Baking,,BAKING,5f872bd4be37ce66db5dd983,511111417057,Cogs,5f872bd3be37ce66db5dd982
Coastal Living Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111405023,Magazines,,,5d6415a26d5f3b23d1bc790b,511111405023,Cogs,5d5d4fd16d5f3b23d1bc7905
LOVE BEAUTY AND PLANET,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",LOVE BEAUTY AND PLANET,Personal Care,False,,5a8c5ee7e4b07f0a2dac8948,511111404231,Cogs,5332f5f6e4b03c9a25efd0b4
Protein One™,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f3e4b03c9a25efd0ae'}}",PROTEIN ONE,Health & Wellness,,,5daf2a6b1dda2c3e1416ae91,511111005865,Cogs,5332f5f3e4b03c9a25efd0ae
Sugar Free NOS,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f753e4b03c9a25efd110,511111203766,Cpgs,5332f5ebe4b03c9a25efd0a8
Yoga Journal Magazine,"{'$ref': 'Cogs', '$id': {'$oid': '5d5d4fd16d5f3b23d1bc7905'}}",511111605492,Magazines,,,5d66e03f6d5f3b6188d4f054,511111605492,Cogs,5d5d4fd16d5f3b23d1bc7905
Show this Brand A,"{'$ref': 'Cogs', '$id': {'$oid': '5ea07defbe37ce3e45b6a780'}}",,Baking,,BAKING,5ea07e02be37ce3e45b6a781,511111414551,Cogs,5ea07defbe37ce3e45b6a780
Smartfood Selects,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",,Snacks,,,585a9707e4b03e62d1ce0e90,511111501541,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1603925787381,"{'$ref': 'Cogs', '$id': {'$oid': '5f99f71bbe37ce13da9eade6'}}",TEST BRANDCODE @1603925787381,Baking,,BAKING,5f99f71bbe37ce13da9eade8,511111617136,Cogs,5f99f71bbe37ce13da9eade6
Kool-Aid,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",KOOL-AID,Beverages,False,,57ebc02be4b0ac389136a339,511111002086,Cogs,559c2234e4b06aca36af13c6
Minute Maid,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332f5f5e4b03c9a25efd0b1,511111203995,Cpgs,5332f5ebe4b03c9a25efd0a8
test brand @1601939013241,"{'$ref': 'Cogs', '$id': {'$oid': '5f7ba644be37ce23081c5289'}}",TEST BRANDCODE @1601939013241,Baking,,BAKING,5f7ba645be37ce23081c528b,511111416890,Cogs,5f7ba644be37ce23081c5289
Velveeta Shells,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Grocery,False,,58861c7d4e8d0d20bc42c4d7,511111401438,Cogs,559c2234e4b06aca36af13c6
Margaritaville,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f7a7e4b03c9a25efd134'}}",,,,,5332f7b5e4b03c9a25efd141,511111803447,Cpgs,5332f7a7e4b03c9a25efd134
test brand @1598042674677,"{'$ref': 'Cogs', '$id': {'$oid': '5f403232be37ce5f78d9ed1a'}}",,Baking,,BAKING,5f403232be37ce5f78d9ed1b,511111615705,Cogs,5f403232be37ce5f78d9ed1a
Absolut® Citron,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",ABSOLUT® CITRON,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb81ab9be37ce522e165cdc,511111317715,Cogs,5fb6d381be37ce522e165cbd
Avion® R44,"{'$id': {'$oid': '5fb6d381be37ce522e165cbd'}, '$ref': 'Cogs'}",AVION R44,Beer Wine Spirits,False,BEER_WINE_SPIRITS,5fb7fa35be37ce522e165cc9,511111717522,Cogs,5fb6d381be37ce522e165cbd
Caffeine-free Coca-Cola,"{'$ref': 'Cpgs', '$id': {'$oid': '5332f5ebe4b03c9a25efd0a8'}}",,,,,5332fa79e4b03c9a25efd227,511111102984,Cpgs,5332f5ebe4b03c9a25efd0a8
test brand @1607639231710,"{'$ref': 'Cogs', '$id': {'$oid': '5fd2a0bfbe37ce49eb72c0ef'}}",TEST BRANDCODE @1607639231710,Baking,False,BAKING,5fd2a0bfbe37ce49eb72c0f2,511111418146,Cogs,5fd2a0bfbe37ce49eb72c0ef
Screamin Sicilian,"{'$ref': 'Cpgs', '$id': {'$oid': '53501d2ab9237fd7718f9e1a'}}",,,,,53501d2ab9237fd7718f9e1b,511111902812,Cpgs,53501d2ab9237fd7718f9e1a
Miller Fortune,"{'$ref': 'Cogs', '$id': {'$oid': '5332f709e4b03c9a25efd0f1'}}",MILLER FORTUNE,Beer Wine Spirits,,,5a5d239de4b0db471c2d042a,511111900269,Cogs,5332f709e4b03c9a25efd0f1
LEVER 2000,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",LEVER 2000,Personal Care,False,,592486bee410d61fcea3d131,511111900771,Cogs,5332f5f6e4b03c9a25efd0b4
A+D®,"{'$ref': 'Cogs', '$id': {'$oid': '5d9b4f591dda2c6225a284aa'}}",A+D,Baby,False,BABY,5da603a71dda2c3e1416ae82,511111105558,Cogs,5d9b4f591dda2c6225a284aa
Pull-Ups,"{'$ref': 'Cogs', '$id': {'$oid': '550b2565e4b001d5e9e4146f'}}",PULLUPS,Baby,True,,5db3288aee7f2d6de4248977,511111312949,Cogs,550b2565e4b001d5e9e4146f
test brand @1599849713170,"{'$ref': 'Cogs', '$id': {'$oid': '5f5bc4f1be37ce17125ac0e6'}}",,Baking,,BAKING,5f5bc4f1be37ce17125ac0e7,511111216582,Cogs,5f5bc4f1be37ce17125ac0e6
test brand @1606765578434,"{'$ref': 'Cogs', '$id': {'$oid': '5fc54c0abe37ce1911dbb3b1'}}",TEST BRANDCODE @1606765578435,Baking,False,BAKING,5fc54c0abe37ce1911dbb3b2,511111817864,Cogs,5fc54c0abe37ce1911dbb3b1
Mountain Dew,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",MOUNTAIN DEW,Beverages,False,,5332f5fbe4b03c9a25efd0bb,511111003960,Cogs,5332f5fbe4b03c9a25efd0ba
Kraft Mayo,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",,Condiments & Sauces,False,,57ebc12ce4b0ac389136a33c,511111102052,Cogs,559c2234e4b06aca36af13c6
Sun Chips,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5fbe4b03c9a25efd0ba'}}",SUN CHIPS,Snacks,,,585a9720e4b03e62d1ce0e94,511111101505,Cogs,5332f5fbe4b03c9a25efd0ba
test brand @1598813527796,"{'$ref': 'Cogs', '$id': {'$oid': '5332fa12e4b03c9a25efd1e7'}}",TEST BRANDCODE @1598813527796,Candy & Sweets,,CANDY_AND_SWEETS,5f4bf557be37ce0b4491554e,511111716365,Cogs,5332fa12e4b03c9a25efd1e7
PURE LEAF Tea Leaves,"{'$ref': 'Cogs', '$id': {'$oid': '5332f5f6e4b03c9a25efd0b4'}}",PURE LEAF Tea Leaves,Beverages,False,,592486bfe410d61fcea3d138,511111800712,Cogs,5332f5f6e4b03c9a25efd0b4
Corn Nuts,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",CORN NUTS,Snacks,False,,5887a320e4b02187f85cdad8,511111201120,Cogs,559c2234e4b06aca36af13c6
Breakstone's,"{'$ref': 'Cogs', '$id': {'$oid': '559c2234e4b06aca36af13c6'}}",BREAKSTONE'S,Dairy,False,,57d95753e4b0ac389136a2b3,511111702382,Cogs,559c2234e4b06aca36af13c6
